id,Beam/Column,Wall,Floor,Cladding,Wall Insulation,Roof Insulation,Roof Membrane,IGU,Window Frame,WWR,Floor to Floor Height,Parking Levels,SCM,GWP
187782,Glulam,Wood Stud OVE,CLT,Metal,Mineral Wool,XPS,PVC,Double Glazed,Fiberglass,10,3,0,0,161.7
148055,Glulam,Wood Stud,CLT,Metal,Spray Foam,XPS,PVC,Double Glazed,Wood,25,3,0,30,227.5
71399,Load Bearing Wood Wall,ICF,Wood I Joist,EIFS,EIFS,Mineral Wool,EPDM,Double Glazed,Wood,25,3,0,30,191.8
152016,Glulam,Wood Stud,CLT,EIFS,EIFS,Mineral Wool,EPDM,Double Glazed,Aluminum,10,3,0,0,115.2
55327,Load Bearing Wood Wall,ICF,Wood Joist,Metal,Fiberglass,XPS,PVC,Triple Glazed,Fiberglass,10,3,0,20,263.0
38862,Load Bearing Wood Wall,CLT,Wood Joist,EIFS,EIFS,EPS,EPDM,Triple Glazed,Fiberglass,10,3,0,0,108.3
154467,Glulam,Wood Stud,CLT,Fiberboard,Fiberglass,XPS,EPDM,Double Glazed,Aluminum,25,3,0,0,120.6
73695,Load Bearing Wood Wall,ICF,Wood I Joist,Fiberboard,Mineral Wool,Mineral Wool,EPDM,Double Glazed,PVC,25,3,0,0,212.3
124987,Glulam,Wood Stud,Wood Joist,Metal,Fiberglass,Mineral Wool,EPDM,Triple Glazed,Wood,10,3,0,20,121.8
209450,Glulam,CLT,Wood I Joist,Fiberboard,XPS,Polyiso,Mod Bit,Triple Glazed,Aluminum,10,3,0,30,123.9
89365,Glulam,Steel Stud,Wood Joist,Metal,Mineral Wool,XPS,Mod Bit,Triple Glazed,PVC,10,3,0,20,163.9
943,Load Bearing Wood Wall,Wood Stud,Wood Joist,Brick,Mineral Wool,Polyiso,Mod Bit,Triple Glazed,Fiberglass,10,3,0,20,117.3
52572,Load Bearing Wood Wall,ICF,Wood Joist,Brick,Mineral Wool,EPS,PVC,Double Glazed,PVC,10,3,0,0,255.9
230140,Glulam,ICF,Wood I Joist,Metal,XPS,Polyiso,PVC,Triple Glazed,Aluminum,25,3,0,20,257.7
41785,Load Bearing Wood Wall,CLT,Wood I Joist,Metal,XPS,Polyiso,PVC,Triple Glazed,Aluminum,10,3,0,20,165.7
127985,Glulam,Wood Stud,Wood Joist,EIFS,EIFS,XPS,EPDM,Double Glazed,PVC,25,3,0,30,94.5
89415,Glulam,Steel Stud,Wood Joist,Metal,Mineral Wool,XPS,EPDM,Triple Glazed,PVC,25,3,0,0,160.3
114111,Glulam,Steel Stud,CLT,PVC,XPS,XPS,Mod Bit,Double Glazed,PVC,25,3,0,0,158.6
90081,Glulam,Steel Stud,Wood Joist,Metal,Fiberglass,EPS,Mod Bit,Triple Glazed,Fiberglass,25,3,0,0,150.7
200941,Glulam,CLT,Wood Joist,Metal,Mineral Wool,Mineral Wool,Mod Bit,Double Glazed,PVC,10,3,0,20,148.2
242466,Glulam,ICF,CLT,Metal,Mineral Wool,Mineral Wool,EPDM,Double Glazed,Wood,10,3,0,0,295.9
177182,Glulam,Wood Stud OVE,Wood I Joist,PVC,Fiberglass,Polyiso,Mod Bit,Double Glazed,PVC,10,3,0,30,77.0
51595,Load Bearing Wood Wall,CLT,CLT,Fiberboard,Mineral Wool,Polyiso,PVC,Triple Glazed,Wood,10,3,0,20,136.6
12593,Load Bearing Wood Wall,Wood Stud,Wood I Joist,Brick,Mineral Wool,Mineral Wool,Mod Bit,Double Glazed,PVC,25,3,0,30,117.3
122882,Glulam,Wood Stud,Wood Joist,Brick,Spray Foam,EPS,Mod Bit,Double Glazed,Aluminum,10,3,0,30,200.2
110898,Glulam,Steel Stud,CLT,Brick,Fiberglass,Polyiso,PVC,Double Glazed,Wood,10,3,0,0,160.8
231400,Glulam,ICF,Wood I Joist,Metal,Fiberglass,Polyiso,EPDM,Triple Glazed,PVC,25,3,0,20,240.5
197584,Glulam,Wood Stud OVE,CLT,Fiberboard,Spray Foam,XPS,PVC,Double Glazed,PVC,25,3,0,20,198.2
193689,Glulam,Wood Stud OVE,CLT,EIFS,EIFS,EPS,PVC,Double Glazed,Fiberglass,25,3,0,0,119.6
60076,Load Bearing Wood Wall,ICF,Wood Joist,EIFS,EIFS,EPS,PVC,Triple Glazed,Aluminum,25,3,0,20,211.4
2595,Load Bearing Wood Wall,Wood Stud,Wood Joist,Metal,XPS,Polyiso,PVC,Double Glazed,Aluminum,25,3,0,0,139.5
109077,Glulam,Steel Stud,Wood I Joist,Fiberboard,Spray Foam,EPS,Mod Bit,Double Glazed,Wood,25,3,0,0,188.2
103747,Glulam,Steel Stud,Wood I Joist,PVC,Fiberglass,XPS,Mod Bit,Double Glazed,Wood,10,3,0,20,108.7
193389,Glulam,Wood Stud OVE,CLT,EIFS,EIFS,Polyiso,EPDM,Triple Glazed,Wood,25,3,0,0,123.6
240953,Glulam,ICF,CLT,Brick,Spray Foam,EPS,PVC,Triple Glazed,PVC,25,3,0,30,324.4
181651,Glulam,Wood Stud OVE,Wood I Joist,Fiberboard,XPS,EPS,Mod Bit,Double Glazed,Wood,10,3,0,20,104.0
217704,Glulam,ICF,Wood Joist,Brick,Fiberglass,Mineral Wool,EPDM,Triple Glazed,Aluminum,10,3,0,0,248.7
83235,Load Bearing Wood Wall,ICF,CLT,EIFS,EIFS,Polyiso,PVC,Double Glazed,Aluminum,25,3,0,0,238.9
235811,Glulam,ICF,Wood I Joist,EIFS,EIFS,EPS,Mod Bit,Triple Glazed,Fiberglass,25,3,0,30,202.2
23203,Load Bearing Wood Wall,Wood Stud,CLT,Brick,XPS,EPS,PVC,Double Glazed,Wood,10,3,0,20,156.5
236479,Glulam,ICF,Wood I Joist,EIFS,EIFS,Polyiso,PVC,Triple Glazed,Fiberglass,10,3,0,20,223.5
100163,Glulam,Steel Stud,Wood I Joist,Brick,Spray Foam,Mineral Wool,Mod Bit,Triple Glazed,Fiberglass,25,3,0,30,213.6
171819,Glulam,Wood Stud OVE,Wood I Joist,Brick,Spray Foam,EPS,PVC,Triple Glazed,Aluminum,25,3,0,0,195.4
193208,Glulam,Wood Stud OVE,CLT,EIFS,EIFS,EPS,EPDM,Double Glazed,Fiberglass,10,3,0,30,112.5
198479,Glulam,Wood Stud OVE,CLT,Fiberboard,Cellulose,Polyiso,PVC,Triple Glazed,Wood,25,3,0,30,118.1
127637,Glulam,Wood Stud,Wood Joist,PVC,Spray Foam,Polyiso,Mod Bit,Double Glazed,Aluminum,25,3,0,30,159.5
114621,Glulam,Steel Stud,CLT,PVC,XPS,Mineral Wool,EPDM,Triple Glazed,Wood,25,3,0,0,153.5
48804,Load Bearing Wood Wall,CLT,CLT,PVC,XPS,Polyiso,EPDM,Triple Glazed,PVC,10,3,0,0,147.0
207523,Glulam,CLT,Wood I Joist,PVC,Mineral Wool,EPS,PVC,Double Glazed,Wood,10,3,0,20,101.4
98779,Glulam,Steel Stud,Wood I Joist,Brick,Mineral Wool,EPS,EPDM,Triple Glazed,Wood,10,3,0,20,142.2
204116,Glulam,CLT,Wood Joist,Fiberboard,Mineral Wool,EPS,Mod Bit,Double Glazed,Wood,10,3,0,30,105.2
247034,Glulam,ICF,CLT,EIFS,EIFS,Mineral Wool,Mod Bit,Triple Glazed,Aluminum,10,3,0,30,242.0
244272,Glulam,ICF,CLT,PVC,Mineral Wool,XPS,Mod Bit,Double Glazed,Aluminum,10,3,0,0,258.7
34401,Load Bearing Wood Wall,Wood Stud,CLT,Fiberboard,Spray Foam,Polyiso,EPDM,Triple Glazed,Fiberglass,25,3,0,0,198.5
206558,Glulam,CLT,Wood I Joist,Metal,Mineral Wool,Polyiso,Mod Bit,Double Glazed,PVC,10,3,0,30,148.7
109414,Glulam,Steel Stud,Wood I Joist,Fiberboard,Spray Foam,Mineral Wool,EPDM,Double Glazed,Wood,25,3,0,20,183.3
172882,Glulam,Wood Stud OVE,Wood I Joist,Metal,XPS,XPS,Mod Bit,Triple Glazed,Fiberglass,25,3,0,20,150.8
40024,Load Bearing Wood Wall,CLT,Wood Joist,Fiberboard,Mineral Wool,EPS,EPDM,Triple Glazed,PVC,25,3,0,20,115.7
72425,Load Bearing Wood Wall,ICF,Wood I Joist,EIFS,EIFS,Polyiso,EPDM,Triple Glazed,PVC,25,3,0,30,202.3
155686,Glulam,Wood Stud OVE,Wood Joist,Brick,XPS,EPS,PVC,Double Glazed,Wood,25,3,0,20,122.3
99608,Glulam,Steel Stud,Wood I Joist,Brick,Fiberglass,Mineral Wool,EPDM,Double Glazed,Fiberglass,10,3,0,30,130.5
197660,Glulam,Wood Stud OVE,CLT,Fiberboard,Spray Foam,XPS,Mod Bit,Triple Glazed,Wood,10,3,0,30,208.7
44061,Load Bearing Wood Wall,CLT,Wood I Joist,EIFS,EIFS,EPS,EPDM,Triple Glazed,Wood,25,3,0,0,114.2
79962,Load Bearing Wood Wall,ICF,CLT,PVC,XPS,Mineral Wool,PVC,Triple Glazed,Wood,10,3,0,0,268.1
170097,Glulam,Wood Stud OVE,Wood I Joist,Brick,XPS,EPS,PVC,Triple Glazed,Fiberglass,25,3,0,0,132.9
127261,Glulam,Wood Stud,Wood Joist,PVC,Fiberglass,Mineral Wool,EPDM,Double Glazed,PVC,10,3,0,20,74.2
65538,Load Bearing Wood Wall,ICF,Wood I Joist,Brick,Spray Foam,Mineral Wool,PVC,Double Glazed,Wood,10,3,0,0,341.6
43971,Load Bearing Wood Wall,CLT,Wood I Joist,EIFS,EIFS,EPS,Mod Bit,Double Glazed,Aluminum,25,3,0,0,113.3
120640,Glulam,Steel Stud,CLT,Fiberboard,Spray Foam,EPS,EPDM,Double Glazed,PVC,25,3,0,20,215.4
47803,Load Bearing Wood Wall,CLT,CLT,Metal,XPS,Mineral Wool,EPDM,Triple Glazed,Wood,10,3,0,20,190.9
207425,Glulam,CLT,Wood I Joist,PVC,Mineral Wool,XPS,Mod Bit,Double Glazed,PVC,25,3,0,30,110.7
25506,Load Bearing Wood Wall,Wood Stud,CLT,Metal,XPS,EPS,PVC,Double Glazed,Wood,10,3,0,0,172.8
190777,Glulam,Wood Stud OVE,CLT,PVC,Mineral Wool,XPS,EPDM,Triple Glazed,Aluminum,10,3,0,20,117.1
187908,Glulam,Wood Stud OVE,CLT,Metal,Mineral Wool,XPS,EPDM,Triple Glazed,PVC,10,3,0,0,164.8
180104,Glulam,Wood Stud OVE,Wood I Joist,EIFS,EIFS,Polyiso,EPDM,Double Glazed,Fiberglass,10,3,0,30,84.1
80657,Load Bearing Wood Wall,ICF,CLT,PVC,Fiberglass,XPS,PVC,Double Glazed,PVC,25,3,0,30,219.5
128159,Glulam,Wood Stud,Wood Joist,EIFS,EIFS,EPS,EPDM,Triple Glazed,Wood,25,3,0,30,93.4
120664,Glulam,Steel Stud,CLT,Fiberboard,Spray Foam,EPS,EPDM,Triple Glazed,PVC,25,3,0,20,222.2
240119,Glulam,ICF,CLT,Brick,Mineral Wool,Mineral Wool,Mod Bit,Double Glazed,Wood,25,3,0,30,242.8
190257,Glulam,Wood Stud OVE,CLT,PVC,XPS,EPS,PVC,Triple Glazed,Fiberglass,25,3,0,0,134.2
111663,Glulam,Steel Stud,CLT,Brick,Spray Foam,Mineral Wool,Mod Bit,Double Glazed,PVC,25,3,0,0,239.6
87405,Glulam,Steel Stud,Wood Joist,Brick,Mineral Wool,Polyiso,EPDM,Triple Glazed,Wood,25,3,0,0,138.6
213152,Glulam,CLT,CLT,PVC,Mineral Wool,XPS,PVC,Triple Glazed,Fiberglass,10,3,0,30,134.1
68376,Load Bearing Wood Wall,ICF,Wood I Joist,PVC,XPS,Polyiso,EPDM,Triple Glazed,Aluminum,10,3,0,0,241.3
89925,Glulam,Steel Stud,Wood Joist,Metal,Fiberglass,XPS,Mod Bit,Double Glazed,Wood,25,3,0,0,147.1
27304,Load Bearing Wood Wall,Wood Stud,CLT,Metal,Spray Foam,EPS,Mod Bit,Triple Glazed,PVC,25,3,0,20,238.7
64236,Load Bearing Wood Wall,ICF,Wood I Joist,Brick,Mineral Wool,Polyiso,PVC,Double Glazed,PVC,10,3,0,0,256.8
236827,Glulam,ICF,Wood I Joist,Fiberboard,XPS,XPS,Mod Bit,Triple Glazed,Wood,10,3,0,20,245.0
125747,Glulam,Wood Stud,Wood Joist,PVC,XPS,EPS,PVC,Triple Glazed,Fiberglass,25,3,0,30,102.8
161705,Glulam,Wood Stud OVE,Wood Joist,PVC,XPS,Polyiso,EPDM,Triple Glazed,PVC,25,3,0,30,103.5
69781,Load Bearing Wood Wall,ICF,Wood I Joist,PVC,Spray Foam,XPS,Mod Bit,Triple Glazed,PVC,10,3,0,20,314.7
25249,Load Bearing Wood Wall,Wood Stud,CLT,Brick,Spray Foam,Mineral Wool,Mod Bit,Double Glazed,Aluminum,10,3,0,20,231.0
113108,Glulam,Steel Stud,CLT,Metal,Fiberglass,EPS,Mod Bit,Double Glazed,Wood,10,3,0,30,176.7
131768,Glulam,Wood Stud,Wood Joist,Fiberboard,Fiberglass,Mineral Wool,PVC,Double Glazed,Fiberglass,10,3,0,30,77.5
151501,Glulam,Wood Stud,CLT,EIFS,EIFS,XPS,PVC,Double Glazed,PVC,10,3,0,20,120.5
45250,Load Bearing Wood Wall,CLT,Wood I Joist,Fiberboard,XPS,Polyiso,PVC,Triple Glazed,Fiberglass,25,3,0,20,126.0
118437,Glulam,Steel Stud,CLT,EIFS,EIFS,Polyiso,Mod Bit,Double Glazed,Wood,25,3,0,0,141.8
98546,Glulam,Steel Stud,Wood I Joist,Brick,Mineral Wool,XPS,Mod Bit,Double Glazed,Aluminum,10,3,0,30,146.0
136154,Glulam,Wood Stud,Wood I Joist,Metal,Fiberglass,EPS,Mod Bit,Triple Glazed,Aluminum,10,3,0,30,127.3
178958,Glulam,Wood Stud OVE,Wood I Joist,EIFS,EIFS,Polyiso,EPDM,Double Glazed,PVC,10,3,0,30,85.3
239704,Glulam,ICF,CLT,Brick,Mineral Wool,XPS,Mod Bit,Triple Glazed,PVC,25,3,0,20,268.4
208086,Glulam,CLT,Wood I Joist,EIFS,EIFS,EPS,PVC,Double Glazed,Fiberglass,10,3,0,0,107.3
27550,Load Bearing Wood Wall,Wood Stud,CLT,Metal,Spray Foam,Mineral Wool,PVC,Triple Glazed,Wood,25,3,0,20,231.7
144073,Glulam,Wood Stud,CLT,Brick,XPS,XPS,Mod Bit,Triple Glazed,Aluminum,10,3,0,20,165.4
67013,Load Bearing Wood Wall,ICF,Wood I Joist,Metal,Fiberglass,EPS,Mod Bit,Double Glazed,Aluminum,25,3,0,30,228.2
216168,Glulam,ICF,Wood Joist,Brick,XPS,EPS,PVC,Triple Glazed,Aluminum,10,3,0,0,271.2
155169,Glulam,Wood Stud,CLT,Fiberboard,Spray Foam,EPS,Mod Bit,Triple Glazed,Fiberglass,25,3,0,0,201.3
34841,Load Bearing Wood Wall,CLT,Wood Joist,Brick,XPS,EPS,EPDM,Triple Glazed,PVC,25,3,0,30,147.2
226613,Glulam,ICF,Wood Joist,Fiberboard,Fiberglass,EPS,EPDM,Double Glazed,Aluminum,25,3,0,30,188.0
84622,Load Bearing Wood Wall,ICF,CLT,Fiberboard,XPS,Mineral Wool,Mod Bit,Triple Glazed,Wood,25,3,0,20,250.7
113765,Glulam,Steel Stud,CLT,Metal,Spray Foam,Polyiso,PVC,Double Glazed,Aluminum,25,3,0,30,247.0
189291,Glulam,Wood Stud OVE,CLT,Metal,Spray Foam,Polyiso,Mod Bit,Triple Glazed,Aluminum,25,3,0,0,236.3
144763,Glulam,Wood Stud,CLT,Brick,Mineral Wool,EPS,PVC,Triple Glazed,Wood,10,3,0,20,144.1
13956,Load Bearing Wood Wall,Wood Stud,Wood I Joist,Metal,XPS,XPS,EPDM,Triple Glazed,PVC,10,3,0,0,153.1
79989,Load Bearing Wood Wall,ICF,CLT,PVC,XPS,Mineral Wool,Mod Bit,Double Glazed,Wood,25,3,0,0,245.8
172699,Glulam,Wood Stud OVE,Wood I Joist,Brick,Cellulose,Mineral Wool,PVC,Triple Glazed,Wood,10,3,0,20,110.1
99709,Glulam,Steel Stud,Wood I Joist,Brick,Spray Foam,XPS,Mod Bit,Double Glazed,PVC,10,3,0,20,234.2
26483,Load Bearing Wood Wall,Wood Stud,CLT,Metal,Mineral Wool,Mineral Wool,EPDM,Triple Glazed,Fiberglass,25,3,0,30,158.3
239842,Glulam,ICF,CLT,Brick,Mineral Wool,EPS,Mod Bit,Triple Glazed,Fiberglass,25,3,0,20,261.4
116744,Glulam,Steel Stud,CLT,EIFS,EIFS,Polyiso,EPDM,Double Glazed,Fiberglass,10,3,0,30,137.8
154591,Glulam,Wood Stud,CLT,Fiberboard,Fiberglass,EPS,Mod Bit,Triple Glazed,Fiberglass,10,3,0,20,114.1
99690,Glulam,Steel Stud,Wood I Joist,Brick,Spray Foam,XPS,PVC,Triple Glazed,Wood,10,3,0,0,234.3
206480,Glulam,CLT,Wood I Joist,Metal,Mineral Wool,EPS,EPDM,Triple Glazed,Fiberglass,10,3,0,30,148.5
136616,Glulam,Wood Stud,Wood I Joist,Metal,Spray Foam,XPS,EPDM,Double Glazed,Fiberglass,10,3,0,30,217.9
40874,Load Bearing Wood Wall,CLT,Wood I Joist,Brick,XPS,Mineral Wool,EPDM,Triple Glazed,Aluminum,10,3,0,30,148.0
66994,Load Bearing Wood Wall,ICF,Wood I Joist,Metal,Fiberglass,EPS,PVC,Triple Glazed,Fiberglass,25,3,0,20,240.6
247094,Glulam,ICF,CLT,EIFS,EIFS,Mineral Wool,EPDM,Triple Glazed,PVC,10,3,0,30,239.5
51241,Load Bearing Wood Wall,CLT,CLT,Fiberboard,XPS,Mineral Wool,EPDM,Triple Glazed,Aluminum,10,3,0,20,151.0
113301,Glulam,Steel Stud,CLT,Metal,Fiberglass,Polyiso,EPDM,Double Glazed,Wood,25,3,0,0,168.3
235263,Glulam,ICF,Wood I Joist,EIFS,EIFS,EPS,EPDM,Double Glazed,PVC,25,3,0,0,211.7
219631,Glulam,ICF,Wood Joist,Metal,Fiberglass,EPS,PVC,Triple Glazed,Fiberglass,10,3,0,20,257.8
228732,Glulam,ICF,Wood I Joist,Brick,Fiberglass,XPS,Mod Bit,Double Glazed,PVC,10,3,0,0,256.3
238076,Glulam,ICF,Wood I Joist,Fiberboard,Fiberglass,EPS,PVC,Triple Glazed,Wood,10,3,0,30,206.8
156026,Glulam,Wood Stud OVE,Wood Joist,Brick,XPS,Mineral Wool,Mod Bit,Triple Glazed,Aluminum,10,3,0,30,129.0
157517,Glulam,Wood Stud OVE,Wood Joist,Brick,Spray Foam,EPS,EPDM,Triple Glazed,Aluminum,25,3,0,30,190.0
9456,Load Bearing Wood Wall,Wood Stud,Wood Joist,Fiberboard,XPS,EPS,EPDM,Double Glazed,Aluminum,10,3,0,0,102.9
90306,Glulam,Steel Stud,Wood Joist,Metal,Fiberglass,Mineral Wool,PVC,Double Glazed,Wood,10,3,0,0,146.9
208929,Glulam,CLT,Wood I Joist,EIFS,EIFS,Polyiso,EPDM,Triple Glazed,Fiberglass,25,3,0,0,112.9
75688,Load Bearing Wood Wall,ICF,CLT,Brick,Mineral Wool,EPS,Mod Bit,Triple Glazed,PVC,25,3,0,20,265.5
44210,Load Bearing Wood Wall,CLT,Wood I Joist,EIFS,EIFS,Mineral Wool,PVC,Double Glazed,Aluminum,10,3,0,30,105.6
87327,Glulam,Steel Stud,Wood Joist,Brick,Mineral Wool,Polyiso,Mod Bit,Double Glazed,PVC,25,3,0,0,138.5
51869,Load Bearing Wood Wall,ICF,Wood Joist,Brick,XPS,XPS,PVC,Triple Glazed,Aluminum,25,3,0,30,239.3
240156,Glulam,ICF,CLT,Brick,Mineral Wool,Mineral Wool,EPDM,Double Glazed,PVC,10,3,0,0,282.1
237868,Glulam,ICF,Wood I Joist,Fiberboard,Mineral Wool,Mineral Wool,EPDM,Triple Glazed,Aluminum,25,3,0,20,211.0
143635,Glulam,Wood Stud,Wood I Joist,Fiberboard,Spray Foam,EPS,Mod Bit,Double Glazed,Wood,10,3,0,20,176.8
246887,Glulam,ICF,CLT,EIFS,EIFS,Polyiso,Mod Bit,Double Glazed,Wood,25,3,0,30,220.7
133343,Glulam,Wood Stud,Wood I Joist,Brick,Mineral Wool,EPS,EPDM,Triple Glazed,Wood,25,3,0,30,117.4
227499,Glulam,ICF,Wood Joist,Fiberboard,Spray Foam,Mineral Wool,EPDM,Triple Glazed,Aluminum,25,3,0,0,287.1
214759,Glulam,CLT,CLT,EIFS,EIFS,Mineral Wool,Mod Bit,Double Glazed,Fiberglass,10,3,0,20,134.4
104098,Glulam,Steel Stud,Wood I Joist,PVC,Fiberglass,Polyiso,EPDM,Triple Glazed,Fiberglass,25,3,0,20,109.1
7111,Load Bearing Wood Wall,Wood Stud,Wood Joist,EIFS,EIFS,EPS,Mod Bit,Double Glazed,Fiberglass,10,3,0,20,89.2
164068,Glulam,Wood Stud OVE,Wood Joist,PVC,Cellulose,Mineral Wool,Mod Bit,Double Glazed,Aluminum,25,3,0,20,84.4
185231,Glulam,Wood Stud OVE,CLT,Brick,Mineral Wool,Polyiso,PVC,Triple Glazed,Wood,25,3,0,30,144.0
48107,Load Bearing Wood Wall,CLT,CLT,Metal,Mineral Wool,Polyiso,PVC,Double Glazed,Fiberglass,25,3,0,30,167.6
142850,Glulam,Wood Stud,Wood I Joist,Fiberboard,Fiberglass,XPS,PVC,Double Glazed,Aluminum,10,3,0,30,85.5
70642,Load Bearing Wood Wall,ICF,Wood I Joist,EIFS,EIFS,Polyiso,Mod Bit,Triple Glazed,Fiberglass,25,3,0,20,212.1
53500,Load Bearing Wood Wall,ICF,Wood Joist,Brick,Fiberglass,Mineral Wool,Mod Bit,Triple Glazed,Aluminum,25,3,0,20,228.9
66154,Load Bearing Wood Wall,ICF,Wood I Joist,Metal,XPS,Mineral Wool,Mod Bit,Double Glazed,Fiberglass,25,3,0,20,251.9
60185,Load Bearing Wood Wall,ICF,Wood Joist,EIFS,EIFS,EPS,EPDM,Triple Glazed,PVC,25,3,0,30,201.5
86888,Glulam,Steel Stud,Wood Joist,Brick,XPS,Mineral Wool,Mod Bit,Double Glazed,Fiberglass,10,3,0,30,151.9
201538,Glulam,CLT,Wood Joist,PVC,XPS,Mineral Wool,Mod Bit,Triple Glazed,Fiberglass,25,3,0,20,120.5
69948,Load Bearing Wood Wall,ICF,Wood I Joist,PVC,Spray Foam,EPS,EPDM,Double Glazed,PVC,10,3,0,0,312.4
106652,Glulam,Steel Stud,Wood I Joist,EIFS,EIFS,XPS,Mod Bit,Triple Glazed,Wood,10,3,0,30,121.0
22248,Load Bearing Wood Wall,Wood Stud,Wood I Joist,Fiberboard,Fiberglass,Polyiso,Mod Bit,Triple Glazed,Aluminum,10,3,0,0,88.8
186479,Glulam,Wood Stud OVE,CLT,Brick,Spray Foam,Polyiso,EPDM,Triple Glazed,Wood,25,3,0,30,215.1
94964,Glulam,Steel Stud,Wood Joist,EIFS,EIFS,Mineral Wool,Mod Bit,Double Glazed,Wood,10,3,0,30,111.1
28554,Load Bearing Wood Wall,Wood Stud,CLT,PVC,Mineral Wool,Polyiso,PVC,Triple Glazed,Wood,10,3,0,0,114.1
211872,Glulam,CLT,CLT,Metal,XPS,Mineral Wool,Mod Bit,Double Glazed,Aluminum,10,3,0,0,192.1
238967,Glulam,ICF,Wood I Joist,Fiberboard,Spray Foam,Mineral Wool,Mod Bit,Double Glazed,Wood,25,3,0,30,266.0
207953,Glulam,CLT,Wood I Joist,EIFS,EIFS,XPS,PVC,Double Glazed,PVC,25,3,0,30,112.4
16857,Load Bearing Wood Wall,Wood Stud,Wood I Joist,PVC,Mineral Wool,EPS,PVC,Double Glazed,Fiberglass,25,3,0,0,90.1
119228,Glulam,Steel Stud,CLT,Fiberboard,XPS,Mineral Wool,EPDM,Triple Glazed,Wood,10,3,0,30,154.9
228728,Glulam,ICF,Wood I Joist,Brick,Fiberglass,XPS,Mod Bit,Double Glazed,Fiberglass,10,3,0,30,236.3
146558,Glulam,Wood Stud,CLT,Metal,XPS,EPS,EPDM,Double Glazed,PVC,10,3,0,30,169.9
141224,Glulam,Wood Stud,Wood I Joist,EIFS,EIFS,XPS,EPDM,Double Glazed,Fiberglass,10,3,0,30,89.7
13182,Load Bearing Wood Wall,Wood Stud,Wood I Joist,Brick,Fiberglass,Mineral Wool,Mod Bit,Triple Glazed,Fiberglass,10,3,0,0,113.7
137433,Glulam,Wood Stud,Wood I Joist,PVC,XPS,Polyiso,Mod Bit,Double Glazed,Fiberglass,25,3,0,0,101.6
176882,Glulam,Wood Stud OVE,Wood I Joist,PVC,Fiberglass,XPS,Mod Bit,Double Glazed,Aluminum,10,3,0,30,81.8
107575,Glulam,Steel Stud,Wood I Joist,Fiberboard,XPS,Mineral Wool,PVC,Double Glazed,Fiberglass,10,3,0,20,127.7
27851,Load Bearing Wood Wall,Wood Stud,CLT,PVC,XPS,EPS,Mod Bit,Double Glazed,Fiberglass,25,3,0,30,128.5
62587,Load Bearing Wood Wall,ICF,Wood Joist,Fiberboard,Fiberglass,Polyiso,Mod Bit,Triple Glazed,Wood,10,3,0,20,218.4
207432,Glulam,CLT,Wood I Joist,PVC,Mineral Wool,XPS,Mod Bit,Triple Glazed,Aluminum,10,3,0,0,112.4
89910,Glulam,Steel Stud,Wood Joist,Metal,Fiberglass,XPS,Mod Bit,Double Glazed,Fiberglass,10,3,0,0,154.4
102577,Glulam,Steel Stud,Wood I Joist,PVC,XPS,XPS,Mod Bit,Double Glazed,Aluminum,10,3,0,20,130.4
76100,Load Bearing Wood Wall,ICF,CLT,Brick,Fiberglass,XPS,Mod Bit,Double Glazed,Wood,10,3,0,30,264.3
174325,Glulam,Wood Stud OVE,Wood I Joist,Metal,Fiberglass,Polyiso,Mod Bit,Triple Glazed,PVC,10,3,0,20,127.6
109562,Glulam,Steel Stud,CLT,Brick,XPS,XPS,EPDM,Triple Glazed,Aluminum,10,3,0,30,187.1
30945,Load Bearing Wood Wall,Wood Stud,CLT,EIFS,EIFS,Polyiso,EPDM,Triple Glazed,Fiberglass,25,3,0,0,126.0
207277,Glulam,CLT,Wood I Joist,PVC,XPS,Mineral Wool,Mod Bit,Double Glazed,PVC,10,3,0,20,117.8
202106,Glulam,CLT,Wood Joist,PVC,Mineral Wool,Mineral Wool,Mod Bit,Triple Glazed,Aluminum,10,3,0,30,102.7
12463,Load Bearing Wood Wall,Wood Stud,Wood I Joist,Brick,Mineral Wool,Polyiso,Mod Bit,Triple Glazed,Fiberglass,10,3,0,20,119.3
197832,Glulam,Wood Stud OVE,CLT,Fiberboard,Spray Foam,EPS,EPDM,Triple Glazed,Aluminum,10,3,0,0,205.6
19790,Load Bearing Wood Wall,Wood Stud,Wood I Joist,EIFS,EIFS,EPS,Mod Bit,Double Glazed,PVC,10,3,0,30,90.8
63745,Load Bearing Wood Wall,ICF,Wood I Joist,Brick,XPS,Polyiso,EPDM,Double Glazed,Aluminum,10,3,0,20,262.4
26949,Load Bearing Wood Wall,Wood Stud,CLT,Metal,Fiberglass,Mineral Wool,PVC,Double Glazed,Wood,25,3,0,0,148.5
32283,Load Bearing Wood Wall,Wood Stud,CLT,Fiberboard,XPS,XPS,PVC,Triple Glazed,Aluminum,25,3,0,0,146.4
73496,Load Bearing Wood Wall,ICF,Wood I Joist,Fiberboard,Mineral Wool,Polyiso,Mod Bit,Double Glazed,Fiberglass,10,3,0,30,213.1
224754,Glulam,ICF,Wood Joist,EIFS,EIFS,XPS,EPDM,Double Glazed,Wood,10,3,0,0,230.0
21109,Load Bearing Wood Wall,Wood Stud,Wood I Joist,Fiberboard,XPS,Polyiso,Mod Bit,Triple Glazed,PVC,10,3,0,20,108.6
